tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,239,0,live,ALOX12,"12-LOX, 12S-LOX, LOG12","arachidonate 12-lipoxygenase, 12S type","polyunsaturated fatty acid lipoxygenase ALOX12|12S-lipoxygenase|Arachidonate 12-lipoxygenase, 12S-type|arachidonate (12S)-lipoxygenase|arachidonate (15S)-lipoxygenase|arachidonate 15-lipoxygenase,15S-type|linoleate 13S-lipoxygenase|lipoxin synthase 12-LO|platelet 12-LOX|platelet-type 12-lipoxygenase|platelet-type lipoxygenase 12",17p13.1,17,NC_000017.11,6993791,7010754,plus,14,152391
9606,Homo sapiens,57162,0,live,PELI1,,pellino E3 ubiquitin protein ligase 1,E3 ubiquitin-protein ligase pellino homolog 1|RING-type E3 ubiquitin transferase pellino homolog 1|pellino homolog 1|pellino-1|pellino-related intracellular-signaling molecule|protein pellino homolog 1,2p14,2,NC_000002.12,64092652,64144421,minus,11,614797
9606,Homo sapiens,574506,0,live,MIR503,"MIRN503, hsa-mir-503, mir-503",microRNA 503,,Xq26.3,X,NC_000023.11,134546328,134546398,minus,1,300865
9606,Homo sapiens,1893,0,live,ECM1,URBWD,extracellular matrix protein 1,extracellular matrix protein 1|secretory component p85|testicular tissue protein Li 61,1q21.2,1,NC_000001.11,150508109,150513789,plus,10,602201
9606,Homo sapiens,5563,0,live,PRKAA2,"AMPK, AMPK2, AMPKa2, PRKAA",protein kinase AMP-activated catalytic subunit alpha 2,"5'-AMP-activated protein kinase catalytic subunit alpha-2|5'-AMP-activated protein kinase, catalytic alpha-2 chain|ACACA kinase|AMP-activated protein kinase alpha-2 subunit variant 2|AMP-activated protein kinase alpha-2 subunit variant 3|AMPK alpha 2|AMPK subunit alpha-2|AMPK-alpha-2 chain|HMGCR kinase|acetyl-CoA carboxylase kinase|hydroxymethylglutaryl-CoA reductase kinase|protein kinase, AMP-activated, alpha 2 catalytic subunit",1p32.2,1,NC_000001.11,56645314,56715335,plus,12,600497
9606,Homo sapiens,407050,0,live,MIR93,"MIRN9, MIRN93, hsa-mir-93, miR-93",microRNA 93,,7q22.1,7,NC_000007.14,100093768,100093847,minus,1,612984
9606,Homo sapiens,407043,0,live,MIR7-1,"MIRN7-1, hsa-mir-7-1, mir-7-1",microRNA 7-1,miR-7-5p,9q21.32,9,NC_000009.12,83969748,83969857,minus,1,615239
9606,Homo sapiens,1855,0,live,DVL1,"DRS2, DVLL1, DVL1P1, DVL1",dishevelled segment polarity protein 1,"segment polarity protein dishevelled homolog DVL-1|DSH homolog 1|dishevelled 1 (homologous to Drosophila dsh)|dishevelled, dsh homolog 1|dishevelled-1",1p36.33,1,NC_000001.11,1335278,1349418,minus,16,601365
9606,Homo sapiens,267012,0,live,DAOA,"LG72, SG72",D-amino acid oxidase activator,D-amino acid oxidase activator|schizophrenia- and bipolar disorder-associated protein G72,13q34,13,NC_000013.11,105465867,105491034,plus,7,607408
9606,Homo sapiens,9641,0,live,IKBKE,"IKK-E, IKK-i, IKKE, IKKI",inhibitor of nuclear factor kappa B kinase subunit epsilon,"inhibitor of nuclear factor kappa-B kinase subunit epsilon|I-kappa-B kinase epsilon|IKK-epsilon|IKK-related kinase epsilon|inducible I kappa-B kinase|inducible IkappaB kinase|inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon",1q32.1,1,NC_000001.11,206470243,206496890,plus,22,605048
9606,Homo sapiens,1326,0,live,MAP3K8,"AURA2, COT, EST, ESTF, MEKK8, TPL2, Tpl-2, c-COT",mitogen-activated protein kinase kinase kinase 8,mitogen-activated protein kinase kinase kinase 8|Ewing sarcoma transformant|augmented in rheumatoid arthritis 2|cot (cancer Osaka thyroid) oncogene|proto-oncogene c-Cot|proto-oncogene serine/threoine protein kinase|tumor progression locus 2,10p11.23,10,NC_000010.11,30434021,30461833,plus,12,191195
9606,Homo sapiens,10410,0,live,IFITM3,"1-8U, DSPA2b, IP15",interferon induced transmembrane protein 3,interferon-induced transmembrane protein 3|dispanin subfamily A member 2b|interferon-inducible protein 1-8U,11p15.5,11,NC_000011.10,319676,320860,minus,2,605579
9606,Homo sapiens,6580,0,live,SLC22A1,"HOCT1, OCT1, oct1_cds",solute carrier family 22 member 1,"solute carrier family 22 member 1|organic cation transporter 1|solute carrier family 22 (organic cation transporter), member 1",6q25.3,6,NC_000006.12,160121808,160160590,plus,13,602607
9606,Homo sapiens,1573,0,live,CYP2J2,"CPJ2, CYPIIJ2",cytochrome P450 family 2 subfamily J member 2,"cytochrome P450 2J2|albendazole monooxygenase (hydroxylating)|albendazole monooxygenase (sulfoxide-forming)|arachidonic acid epoxygenase|cytochrome P450, family 2, subfamily J, polypeptide 2|cytochrome P450, subfamily IIJ (arachidonic acid epoxygenase) polypeptide 2|flavoprotein-linked monooxygenase|hydroperoxy icosatetraenoate isomerase|microsomal monooxygenase",1p32.1,1,NC_000001.11,59893308,59926773,minus,10,601258
9606,Homo sapiens,4289,0,live,MKLN1,TWA2,muskelin 1,"muskelin|muskelin 1, intracellular mediator containing kelch motifs",7q32.3,7,NC_000007.14,131110094,131496637,plus,22,605623
9606,Homo sapiens,7837,0,live,PXDN,"ASGD7, COPOA, D2S448, D2S448E, MG50, PRG2, PXN, VPO",peroxidasin,peroxidasin homolog|melanoma-associated antigen MG50|p53-responsive gene 2 protein|vascular peroxidase 1,2p25.3,2,NC_000002.12,1631887,1744852,minus,24,605158
9606,Homo sapiens,5319,0,live,PLA2G1B,"PLA2, PLA2A, PPLA2",phospholipase A2 group IB,"phospholipase A2|phosphatidylcholine 2-acylhydrolase 1B|phospholipase A2, group IB (pancreas)",12q24.31,12,NC_000012.12,120322115,120327779,minus,4,172410
9606,Homo sapiens,2737,0,live,GLI3,"ACLS, GCPS-190, GLI3FL, PAP-A, PAPA, PAPA1, PAPB, PHS, PPDIV, GLI3",GLI family zinc finger 3,transcriptional activator GLI3|GLI-Kruppel family member GLI3|glioma-associated oncogene family zinc finger 3|oncogene GLI3|zinc finger protein GLI3,7p14.1,7,NC_000007.14,41960949,42237209,minus,17,165240
9606,Homo sapiens,11140,0,live,CDC37,P50CDC37,"cell division cycle 37, HSP90 cochaperone","hsp90 co-chaperone Cdc37|CDC37 (cell division cycle 37, S. cerevisiae, homolog)|CDC37 cell division cycle 37 homolog|cell division cycle 37 homolog|hsp90 chaperone protein kinase-targeting subunit",19p13.2,19,NC_000019.10,10391128,10403568,minus,8,605065
9606,Homo sapiens,1118,0,live,CHIT1,"CHI3, CHIT, CHITD",chitinase 1,chitotriosidase-1|chitinase 1 (chitotriosidase)|plasma methylumbelliferyl tetra-N-acetylchitotetraoside hydrolase,1q32.1,1,NC_000001.11,203216079,203229673,minus,13,600031
9606,Homo sapiens,2444,0,live,FRK,"GTK, PTK5, RAK",fyn related Src family tyrosine kinase,tyrosine-protein kinase FRK|PTK5 protein tyrosine kinase 5|fyn-related kinase|nuclear tyrosine protein kinase RAK|protein-tyrosine kinase 5,6q22.1,6,NC_000006.12,115931149,116100739,minus,12,606573
9606,Homo sapiens,995,0,live,CDC25C,"CDC25, PPP1R60",cell division cycle 25C,"M-phase inducer phosphatase 3|CDC25 homolog C|dual specificity phosphatase CDC25C|mitosis inducer CDC25|phosphotyrosine phosphatase|protein phosphatase 1, regulatory subunit 60",5q31.2,5,NC_000005.10,138285265,138338355,minus,15,157680
9606,Homo sapiens,3205,0,live,HOXA9,"ABD-B, HOX1, HOX1.7, HOX1G",homeobox A9,homeobox protein Hox-A9|homeobox protein Hox-1G|homeodomain protein HOXA9,7p15.2,7,NC_000007.14,27162438,27165537,minus,2,142956
9606,Homo sapiens,27179,0,live,IL36A,"FIL1, FIL1(EPSILON), FIL1E, IL-1F6, IL1(EPSILON), IL1F6",interleukin 36 alpha,"interleukin-36 alpha|FIL1 epsilon|IL-1 epsilon|IL-1F6 (FIL-1-epsilon)|interleukin 1 family, member 6 (epsilon)|interleukin-1 epsilon|interleukin-1 family member 6",2q14.1,2,NC_000002.12,113005459,113011071,plus,6,605509
9606,Homo sapiens,10603,0,live,SH2B2,APS,SH2B adaptor protein 2,SH2B adapter protein 2|SH2 and PH domain-containing adapter protein APS|adapter protein with pleckstrin homology and Src homology 2 domains,7q22.1,7,NC_000007.14,102285141,102321711,plus,11,605300
9606,Homo sapiens,112476,0,live,PRRT2,"BFIC2, BFIS2, DSPB3, DYT10, EKD1, FICCA, ICCA, IFITMD1, PKC",proline rich transmembrane protein 2,proline-rich transmembrane protein 2|dispanin subfamily B member 3|dystonia 10|infantile convulsions and paroxysmal choreoathetosis|interferon induced transmembrane protein domain containing 1,16p11.2,16,NC_000016.10,29812193,29815920,plus,2,614386
9606,Homo sapiens,3493,0,live,IGHA1,IgA1,immunoglobulin heavy constant alpha 1,immunoglobulin alpha 1|immunoglobulin heavy chain constant region alpha 1,14q32.33,14,NC_000014.9,105707168,105708664,minus,0,146900
9606,Homo sapiens,55,0,live,ACP3,"5'-NT, ACP-3, ACPP, TM-PAP",acid phosphatase 3,"prostatic acid phosphatase|TMPase|acid phosphatase, prostate|ecto-5'-nucleotidase|prostatic acid phosphotase|protein tyrosine phosphatase ACP3|thiamine monophosphatase",3q22.1,3,NC_000003.12,132317403,132368765,plus,12,171790
9606,Homo sapiens,10875,0,live,FGL2,"T49, pT49",fibrinogen like 2,fibroleukin|fibrinogen-like protein 2,7q11.23,7,NC_000007.14,77193369,77199819,minus,2,605351
9606,Homo sapiens,5564,0,live,PRKAB1,"AMPK, HAMPKb",protein kinase AMP-activated non-catalytic subunit beta 1,"5'-AMP-activated protein kinase subunit beta-1|5'-AMP-activated protein kinase beta-1 subunit|AMP-activated protein kinase beta subunit|AMPK beta -1 chain|AMPK beta 1|AMPK subunit beta-1|AMPKb|protein kinase, AMP-activated, beta 1 non-catalytic subunit|protein kinase, AMP-activated, noncatalytic, beta-1",12q24.23,12,NC_000012.12,119667864,119681624,plus,8,602740
9606,Homo sapiens,10021,0,live,HCN4,SSS2,hyperpolarization activated cyclic nucleotide gated potassium channel 4,potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4|hyperpolarization activated cyclic nucleotide-gated cation channel 4,15q24.1,15,NC_000015.10,73319859,73368958,minus,9,605206
9606,Homo sapiens,1184,0,live,CLCN5,"CLC5, CLCK2, ClC-5, DENT1, DENTS, NPHL1, NPHL2, XLRH, XRN, hCIC-K2",chloride voltage-gated channel 5,"H(+)/Cl(-) exchange transporter 5|chloride channel, voltage-sensitive 5|chloride transporter ClC-5|voltage-gated chloride ion channel CLCN5",Xp11.23,X,NC_000023.11,49922596,50099231,plus,17,300008
9606,Homo sapiens,3037,0,live,HAS2,,hyaluronan synthase 2,hyaluronan synthase 2|HA synthase 2|hyaluronate synthase 2|hyaluronic acid synthase 2,8q24.13,8,NC_000008.11,121612116,121641440,minus,4,601636
9606,Homo sapiens,8061,0,live,FOSL1,"FRA, FRA1, fra-1","FOS like 1, AP-1 transcription factor subunit","fos-related antigen 1|FOS like 1, AP-1 trancription factor subunit|FOS-like antigen-1",11q13.1,11,NC_000011.10,65892049,65900545,minus,5,136515
9606,Homo sapiens,201633,0,live,TIGIT,"VSIG9, VSTM3, WUCAM",T cell immunoreceptor with Ig and ITIM domains,"T-cell immunoreceptor with Ig and ITIM domains|V-set and immunoglobulin domain containing 9|V-set and immunoglobulin domain-containing protein 9|V-set and transmembrane domain containing 3|V-set and transmembrane domain-containing protein 3|VSIG9, VSTM3|Washington University cell adhesion molecule",3q13.31,3,NC_000003.12,114291102,114329747,plus,6,612859
9606,Homo sapiens,3126,0,live,HLA-DRB4,"DR4, DRB4, HLA-DR4B*, HLA-DRB4","major histocompatibility complex, class II, DR beta 4","major histocompatibility complex, class II, DR beta 4|HLA class II histocompatibility antigen, DR beta 4 chain|MHC class II antigen DRB4",6p21.3,6,,,,,,
9606,Homo sapiens,6346,0,live,CCL1,"I-309, P500, SCYA1, SISe, TCA3",C-C motif chemokine ligand 1,"C-C motif chemokine 1|T lymphocyte-secreted protein I-309|chemokine (C-C motif) ligand 1|inflammatory cytokine I-309|small inducible cytokine A1 (I-309, homologous to mouse Tca-3)",17q12,17,NC_000017.11,34360328,34363233,minus,3,182281
9606,Homo sapiens,3134,0,live,HLA-F,"CDA12, HLA-5.4, HLA-CDA12, HLAF","major histocompatibility complex, class I, F","HLA class I histocompatibility antigen, alpha chain F|HLA F antigen|MHC class I antigen F|leukocyte antigen F",6p22.1,6,NC_000006.12,29723434,29740355,plus,13,143110
9606,Homo sapiens,110366354,0,live,LOC110366354,"CLEM, XREM",CYP3A4 5' regulatory region,CYP3A4 promoter|constitutive liver enhancer module of CYP3A4|xenobiotic responsive element module,,7,NC_000007.14,99784132,99796700,plus,0,
9606,Homo sapiens,8493,0,live,PPM1D,"IDDGIP, JDVS, PP2C-DELTA, WIP1","protein phosphatase, Mg2+/Mn2+ dependent 1D",protein phosphatase 1D|protein phosphatase Wip1|wild-type p53-induced phosphatase 1,17q23.2,17,NC_000017.11,60600187,60666280,plus,7,605100
9606,Homo sapiens,8490,0,live,RGS5,"MST092, MST106, MST129, MSTP032, MSTP092, MSTP106, MSTP129",regulator of G protein signaling 5,regulator of G-protein signaling 5,1q23.3,1,NC_000001.11,163142299,163321735,minus,9,603276
9606,Homo sapiens,6559,0,live,SLC12A3,"NCC, NCCT, TSC",solute carrier family 12 member 3,"solute carrier family 12 member 3|Na-Cl cotransporter|Na-Cl symporter|NaCl electroneutral thiazide-sensitive cotransporter|solute carrier family 12 (sodium/chloride transporter), member 3|thiazide-sensitive Na-Cl cotransporter|thiazide-sensitive sodium-chloride cotransporter",16q13,16,NC_000016.10,56865207,56915850,plus,26,600968
9606,Homo sapiens,30816,0,live,ERVW-1,"ENV, ENVW, ERVWE1, HERV-7q, HERV-W-ENV, HERV7Q, HERVW, HERVWENV","endogenous retrovirus group W member 1, envelope","syncytin-1|HERV-7q envelope protein|HERV-W Env glycoprotein|HERV-W envelope protein|HERV-W_7q21.2 provirus ancestral Env polyprotein|HERV-tryptophan envelope protein|endogenous retroviral family W, env(C7), member 1|endogenous retrovirus group W, member 1|envelope glycoprotein|envelope polyprotein gPr73|enverin|human endogenous retrovirus W envC7-1 envelope protein",7q21.2,7,NC_000007.14,92468380,92477946,minus,2,604659
9606,Homo sapiens,80312,0,live,TET1,"CXXC6, LCX, bA119F7.1",tet methylcytosine dioxygenase 1,methylcytosine dioxygenase TET1|CXXC finger 6|CXXC zinc finger 6|CXXC-type zinc finger protein 6|TET1 splice variant VP_DE4|TET1 splice variant VP_DE456|leukemia-associated protein with a CXXC domain|ten-eleven translocation 1 gene protein|ten-eleven translocation-1|tet oncogene 1,10q21.3,10,NC_000010.11,68560337,68700794,plus,20,607790
9606,Homo sapiens,2571,0,live,GAD1,"CPSQ1, DEE89, GAD, SCP",glutamate decarboxylase 1,"glutamate decarboxylase 1|67 kDa glutamic acid decarboxylase|GAD-67|glutamate decarboxylase 1 (brain, 67kDa)",2q31.1,2,NC_000002.12,170813210,170861151,plus,21,605363
9606,Homo sapiens,55872,0,live,PBK,"CT84, HEL164, Nori-3, SPK, TOPK",PDZ binding kinase,lymphokine-activated killer T-cell-originated protein kinase|MAPKK-like protein kinase|T-LAK cell-originated protein kinase|cancer/testis antigen 84|epididymis luminal protein 164|serine/threonine protein kinase|spermatogenesis-related protein kinase,8p21.1,8,NC_000008.11,27809624,27837817,minus,8,611210
9606,Homo sapiens,57104,0,live,PNPLA2,"1110001C14Rik, ATGL, FP17548, PEDF-R, TTS-2.2, TTS2, iPLA2zeta",patatin like phospholipase domain containing 2,patatin-like phospholipase domain-containing protein 2|IPLA2-zeta|TTS2.2|adipose triglyceride lipase|calcium-independent phospholipase A2|desnutrin|mutant patatin-like phospholipase domain containing 2|pigment epithelium-derived factor|transport-secretion protein 2.2|triglyceride hydrolase,11p15.5,11,NC_000011.10,818914,825573,plus,10,609059
9606,Homo sapiens,5184,0,live,PEPD,PROLIDASE,peptidase D,xaa-Pro dipeptidase|X-Pro dipeptidase|aminoacyl-L-proline hydrolase|imidodipeptidase|proline dipeptidase|testicular tissue protein Li 138,19q13.11,19,NC_000019.10,33386950,33521791,minus,15,613230
9606,Homo sapiens,9101,0,live,USP8,"HumORF8, PITA4, SPG59, UBPY",ubiquitin specific peptidase 8,ubiquitin carboxyl-terminal hydrolase 8|deubiquitinating enzyme 8|ubiquitin isopeptidase Y|ubiquitin thiolesterase 8|ubiquitin-specific-processing protease 8,15q21.2,15,NC_000015.10,50424359,50514421,plus,23,603158
9606,Homo sapiens,9210,0,live,BMP15,"GDF9B, ODG2, POF4",bone morphogenetic protein 15,bone morphogenetic protein 15|growth/differentiation factor 9B,Xp11.22,X,NC_000023.11,50910735,50916641,plus,2,300247
9606,Homo sapiens,407042,0,live,MIR34C,"MIRN34C, miRNA34C, mir-34c",microRNA 34c,hsa-mir-34c,11q23.1,11,NC_000011.10,111513439,111513515,plus,1,611375
9606,Homo sapiens,200576,0,live,PIKFYVE,"CFD, FAB1, HEL37, PIP5K, PIP5K3, ZFYVE29","phosphoinositide kinase, FYVE-type zinc finger containing","1-phosphatidylinositol 3-phosphate 5-kinase|PIPkin-III|epididymis luminal protein 37|phosphatidylinositol 3-phosphate 5-kinase type III|phosphatidylinositol-3-phosphate/phosphatidylinositol 5-kinase, type III|phosphoinositide kinase, FYVE finger containing|serine-protein kinase PIKFYVE|type III PIP kinase|zinc finger, FYVE domain containing 29",2q34,2,NC_000002.12,208266178,208358747,plus,43,609414
9606,Homo sapiens,5270,0,live,SERPINE2,"GDN, GDNPF, PI-7, PI7, PN-1, PN1, PNI",serpin family E member 2,"glia-derived nexin|glial-derived neurite promoting factor|peptidase inhibitor 7|protease nexin I|serpin E2|serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2",2q36.1,2,NC_000002.12,223975045,224039286,minus,13,177010
9606,Homo sapiens,410,0,live,ARSA,"ASA, MLD",arylsulfatase A,arylsulfatase A|cerebroside-sulfatase|epididymis secretory sperm binding protein,22q13.33,22,NC_000022.11,50622754,50628152,minus,9,607574
9606,Homo sapiens,362,0,live,AQP5,"AQP-5, PPKB",aquaporin 5,aquaporin-5,12q13.12,12,NC_000012.12,49961855,49965682,plus,5,600442
9606,Homo sapiens,406936,0,live,MIR144,"MIRN144, mir-144",microRNA 144,hsa-mir-144,17q11.2,17,NC_000017.11,28861533,28861618,minus,1,612070
9606,Homo sapiens,5577,0,live,PRKAR2B,"PRKAR2, RII-BETA",protein kinase cAMP-dependent type II regulatory subunit beta,"cAMP-dependent protein kinase type II-beta regulatory subunit|H_RG363E19.2|WUGSC:H_RG363E19.2|cAMP-dependent protein kinase type II-beta regulatory chain|protein kinase, cAMP-dependent, regulatory subunit type II beta|protein kinase, cAMP-dependent, regulatory, type II, beta",7q22.3,7,NC_000007.14,107044705,107161811,plus,12,176912
9606,Homo sapiens,6692,0,live,SPINT1,"HAI, HAI1, MANSC2","serine peptidase inhibitor, Kunitz type 1","kunitz-type protease inhibitor 1|HAI-1|hepatocyte growth factor activator inhibitor type 1|serine protease inhibitor, Kunitz type 1",15q15.1,15,NC_000015.10,40844048,40858207,plus,11,605123
9606,Homo sapiens,4502,0,live,MT2A,"MT-2, MT-II, MT2",metallothionein 2A,metallothionein-2|metallothionein-II,16q13,16,NC_000016.10,56608584,56609497,plus,3,156360
9606,Homo sapiens,25942,0,live,SIN3A,WITKOS,SIN3 transcription regulator family member A,"paired amphipathic helix protein Sin3a|SIN3 homolog A, transcription regulator|histone deacetylase complex subunit Sin3a|transcriptional co-repressor Sin3A|transcriptional corepressor Sin3a|transcriptional regulator, SIN3A",15q24.2,15,NC_000015.10,75369379,75455819,minus,26,607776
9606,Homo sapiens,978,0,live,CDA,CDD,cytidine deaminase,cytidine deaminase|cytidine aminohydrolase|cytosine nucleoside deaminase|small cytidine deaminase,1p36.12,1,NC_000001.11,20589097,20618903,plus,4,123920
9606,Homo sapiens,4680,0,live,CEACAM6,"CD66c, CEAL, NCA",CEA cell adhesion molecule 6,carcinoembryonic antigen-related cell adhesion molecule 6|Cluster of Differentiation 66c|carcinoembryonic antigen related cell adhesion molecule 6|carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen)|normal cross-reacting antigen,19q13.2,19,NC_000019.10,41755529,41772211,plus,6,163980
9606,Homo sapiens,80149,0,live,ZC3H12A,"MCPIP, MCPIP-1, MCPIP1, Reg1, dJ423B22.1",zinc finger CCCH-type containing 12A,endoribonuclease ZC3H12A|MCP-1 treatment-induced protein|MCP-induced protein 1|bifunctional endoribonuclease and deubiquitinase ZC3H12A|monocyte chemotactic protein-induced protein 1|regnase-1|ribonuclease ZC3H12A|zinc finger CCCH domain-containing protein 12A,1p34.3,1,NC_000001.11,37474518,37484377,plus,6,610562
